Complaint ID,Category,Sub Category,Grievance Date,Ward Name,Grievance Status,Staff Remarks,Staff Name
20739577,Electrical,Street Light Not Working,2025-05-20 12:06:00.000000000,Kottigepalya,Closed,Attended,sangamesh hadaginal/JE
20739576,Electrical,Street Light Not Working,2025-05-20 12:06:00.000000000,Chowdeshwari Ward,Closed,Resolved,yeahanka JE Electrical/JE
20739575,Forest,Removal of dead/fallen trees,2025-05-20 12:06:00.000000000,Bilekahalli,Closed,Resolved,Narendra Babu/RFO
20739574,Solid Waste (Garbage) Related,Garbage dump,2025-05-20 12:05:00.000000000,Newthippasandra,Closed,Done,Husenappa/JHI
20739573,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-05-20 12:04:00.000000000,Manorayanapalya,Closed,Cleared,Nagendra/JHI
20739572,Electrical,Street Light Not Working,2025-05-20 12:02:00.000000000,Hemmigepura,Closed,Attended,sangamesh hadaginal/JE
20739571,Electrical,Street Light Not Working,2025-05-20 12:02:00.000000000,Nagavara,Closed,Cleared,Vinay Kumar/AE
20739570,Solid Waste (Garbage) Related,Garbage dump,2025-05-20 12:01:00.000000000,Sudduguntepalya,Closed,complaint clear,Ajay Kumar/JHI
20739569,Road Maintenance(Engg),footpath encroachment,2025-05-20 12:00:00.000000000,Dattathreya Temple,Closed,\N,Nandish/AE
20739568,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-05-20 11:59:00.000000000,Arakere,Closed,Complaint cleared,Keerthi Raj/JHI
20739567,Road Maintenance(Engg),Road side drains,2025-05-20 11:58:00.000000000,Sanjay Nagar,ReOpen,complaint not attend,Madhav rao/AEE
20739566,Forest,Removal of dead/fallen trees,2025-05-20 11:57:00.000000000,H.M.T,Closed,The Complaint has been resolved.,Jagadish V/DYRFO
20739565,Forest,Removal of dead/fallen trees,2025-05-20 11:57:00.000000000,H.M.T,Closed,The Complaint has been resolved.,Jagadish V/DYRFO
20739564,Electrical,Street Light Not Working,2025-05-20 11:56:00.000000000,Kammanahalli,Closed,Cleared,Vinay Kumar/AE
20739563,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-05-20 11:55:00.000000000,Doddanekkundi,Closed,Attend,Ragunandhan/JHI
20739562,E khata / Khata services,Ekhata - name correction,2025-05-20 11:55:00.000000000,Kodigehalli,Closed,"Pl be informed that corrections made during Feb 2025 have been lost due to server crash, hence kinldy meet the case worker along with title deed, passport size photo and PAN/DL to apply affresh for corrections",Guru Prasanna/ARO
20739561,Forest,Removal of dead/fallen trees,2025-05-20 11:55:00.000000000,Byatarayanapura,Closed,Cleared,Mutturaju KP/DYRFO
20739560,Forest,Removal of dead/fallen trees,2025-05-20 11:54:00.000000000,HBR Layout,Closed,plz upload tree photos,P Nagendra /DYRFO
20739559,Electrical,Street Light Not Working,2025-05-20 11:54:00.000000000,Sanjay Nagar,Closed,Resolved,Anand/AE
20739558,Solid Waste (Garbage) Related,Garbage dump,2025-05-20 11:54:00.000000000,Kengeri,Closed,Clear,Naveen Kumar R/JHI
20739557,Others,Others,2025-05-20 11:54:00.000000000,Dodda Bidarkallu,Registered,1st Assignment Based on Ward Mapping,BBMP Whatsapp/Customer Support Representative
20739556,Solid Waste (Garbage) Related,Garbage dump,2025-05-20 11:53:00.000000000,Dharmarayaswamy Temple Ward,Closed,Resolved,Nagaraju/JHI
20739555,Electrical,Street Light Not Working,2025-05-20 11:52:00.000000000,Rajarajeshwari Nagar,Closed,Attended,sangamesh hadaginal/JE
20739554,Road Maintenance(Engg),Potholes,2025-05-20 11:52:00.000000000,Sunkenahalli,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative
20739553,Forest,obstructions Branches / Trees.,2025-05-20 11:52:00.000000000,Basavanapura,Closed,cleared,Sudharshan/DYRFO
20739552,Road Maintenance(Engg),Potholes,2025-05-20 11:52:00.000000000,Kengeri,Closed,Pothole work tender in proces the work will start asap,Nataraja N /AE
20739551,Road Maintenance(Engg),Potholes,2025-05-20 11:51:00.000000000,Hagadooru,Registered,1st Assignment Based on Ward Mapping,Basavaraja TakkalakI/AE
20739550,Health Dept,Spraying,2025-05-20 11:51:00.000000000,Chikkalasandra,Closed,Complaint attended,Gagndhar Swami/SHI
20739549,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-05-20 11:51:00.000000000,Ejipura,Closed,Cleared,Mutturaju T S /JHI
20739548,Storm  Water Drain(SWD),Maintenance of SWD,2025-05-20 11:50:00.000000000,Shettyhalli,Closed,Resolved,Arun Prasad/AE
20739547,Electrical,Street Light Not Working,2025-05-20 11:49:00.000000000,Dodda Bidarkallu,Closed,The complainant given number is not reachable,sangamesh hadaginal/JE
20739546,Road Maintenance(Engg),Road side drains,2025-05-20 11:49:00.000000000,Jogupalya,Closed,Removed desilted debris and closed the slabs,Murthi/AE
20739545,Electrical,Street Light Not Working,2025-05-20 11:48:00.000000000,Jayangar,Closed,Attended,MURTHY/AE
20739544,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-05-20 11:48:00.000000000,Kavalbyrasandra,Closed,Resolved,Dayanandha/JHI
20739543,Solid Waste (Garbage) Related,Garbage dump,2025-05-20 11:48:00.000000000,Chikpete,Closed,Compaint cleared sir,Somashekar /JHI
20739542,E khata / Khata services,Ekhata Other corrections,2025-05-20 11:47:00.000000000,Marenahalli,Closed,Resolved,Nataraj/ARO
20739541,E khata / Khata services,Ekhata Other corrections,2025-05-20 11:47:00.000000000,Marenahalli,Closed,Resolved,Nataraj/ARO
20739540,E khata / Khata services,Ekhata Other corrections,2025-05-20 11:47:00.000000000,Marenahalli,Closed,Resolved,Nataraj/ARO
20739539,Electrical,Street Light Not Working,2025-05-20 11:47:00.000000000,Koramangala,Closed,ATTENDED,Jnanesh/JE
20739538,Road Maintenance(Engg),Road side drains,2025-05-20 11:47:00.000000000,Koramangala,Closed,please upload photo,AE Ward 151/AE
20739537,Solid Waste (Garbage) Related,Garbage dump,2025-05-20 11:46:00.000000000,Chikpete,Closed,Compaint cleared Sir,Somashekar /JHI
20739536,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-05-20 11:45:00.000000000,Sarakki,Closed,the garbage is cleared,Manjunath  A C /JHI
20739535,Road Maintenance(Engg),water stagnation,2025-05-20 11:44:00.000000000,HSR Layout,Non Relevant,Outer ring road,BBMP Whatsapp/Customer Support Representative
20739534,Solid Waste (Garbage) Related,Garbage dump,2025-05-20 11:44:00.000000000,Uttarahalli,Closed,Cleared,Shashi Kumar/JHI
20739533,Solid Waste (Garbage) Related,Garbage dump,2025-05-20 11:44:00.000000000,Dr.Rajkumar Ward,Closed,Garbage clear d,JHI WARD 106/JHI
20739532,Solid Waste (Garbage) Related,Garbage dump,2025-05-20 11:44:00.000000000,Yadiyuru,Closed,Clear,Parappa Prasad/JHI
20739531,Solid Waste (Garbage) Related,Garbage dump,2025-05-20 11:43:00.000000000,Hanumantha Nagar,Closed,Cls as per Marshall Report,Lavanya Keerthi.T.R/JHI
20739530,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-05-20 11:43:00.000000000,HBR Layout,Closed,Attended and cleared commercial waste,JHI Ward 24/JHI
20739529,Road Maintenance(Engg),Potholes,2025-05-20 11:43:00.000000000,Uttarahalli,Closed,Kindly read the below attached file,Venkat Ramana/AE
20739528,Solid Waste (Garbage) Related,Garbage dump,2025-05-20 11:43:00.000000000,Attiguppe,Closed,Resolved,Sandeep Kumar K/JHI
20739527,Road Maintenance(Engg),Potholes,2025-05-20 11:42:00.000000000,Pattabhiram Nagar,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative
20739526,Road Maintenance(Engg),Potholes,2025-05-20 11:42:00.000000000,HBR Layout,Closed,Update soon,Shivandaiah/AE
20739525,E khata / Khata services,Ekhata missing in online,2025-05-20 11:41:00.000000000,Marathalli,Closed,"Sir, pls provide the katha copy to digitize the property details.",DEEPASHREE M R/ARO
20739524,Solid Waste (Garbage) Related,Garbage dump,2025-05-20 11:41:00.000000000,Giri Nagar,Closed,Clear,Satish  R/JHI
20739523,Road Maintenance(Engg),Road side drains,2025-05-20 11:41:00.000000000,Dodda Bidarkallu,Closed,Complaint has been resolved,Nagabhushan/AE
20739522,Road Maintenance(Engg),Road cutting,2025-05-20 11:40:00.000000000,Gali Anjaneya Swamy Temple Ward,Closed,We will check and clear,AE Ward 157/AE
20739521,Forest,Removal of dead/fallen trees,2025-05-20 11:40:00.000000000,Giri Nagar,Closed,Resolved,Shivanna T.C/DYRFO
20739520,Solid Waste (Garbage) Related,Garbage dump,2025-05-20 11:40:00.000000000,Hagadooru,Closed,Clear,Somshekar Reddy D N /JHI
20739519,Forest,obstructions Branches / Trees.,2025-05-20 11:40:00.000000000,Pattabhiram Nagar,Closed,Resolved,B.B Meti/DYRFO
20739518,Electrical,Open Electrical Junction Box,2025-05-20 11:40:00.000000000,Hoodi,Closed,Attended,Sachin Malagi/AE
20739517,Solid Waste (Garbage) Related,Garbage dump,2025-05-20 11:40:00.000000000,Hegganahalli,Closed,Complaint clear sir,kamalappa /JHI
20739516,Solid Waste (Garbage) Related,Garbage dump,2025-05-20 11:39:00.000000000,Jayanagar East,Closed,Clearee,Gautham Y /JHI
20739515,Electrical,Street Light Not Working,2025-05-20 11:38:00.000000000,Kottigepalya,Closed,Attended,sangamesh hadaginal/JE
20739514,Forest,obstructions Branches / Trees.,2025-05-20 11:38:00.000000000,Newthippasandra,Closed,6361430192,Thimmappa/DYRFO
20739513,E khata / Khata services,Other Khata / ekhata issues,2025-05-20 11:37:00.000000000,Jalahalli,Closed,Now you can pay Rs.125/- and download E Khatha,Manu Chavan/ARO
20739512,E khata / Khata services,Other Khata / ekhata issues,2025-05-20 11:37:00.000000000,Jalahalli,Closed,Now you can pay Rs.125/- and download E Khatha,Manu Chavan/ARO
20739511,Storm  Water Drain(SWD),Maintenance of SWD,2025-05-20 11:37:00.000000000,Horamavu,Registered,1st Assignment Based on Ward Mapping,Prashanth/AE
20739510,Electrical,Street Light Not Working,2025-05-20 11:37:00.000000000,Jnanabharathi Ward,Closed,It's a PRIVATE LED,sangamesh hadaginal/JE
20739509,Forest,Removal of dead/fallen trees,2025-05-20 11:36:00.000000000,J.P.Nagar,Closed,Resolved,B.B Meti/DYRFO
20739508,Electrical,Street Light Not Working,2025-05-20 11:36:00.000000000,Newthippasandra,Closed,Resolved,Durga Prasad/AE
20739507,Electrical,Street Light Not Working,2025-05-20 11:35:00.000000000,Shanthala Nagar,Closed,Resolved,Durga Prasad/AE
20739506,Road Infrastructure,Road Infrastructure,2025-05-20 11:35:00.000000000,Padmanabha Nagar,Registered,Forwarded Task,Ramchandra despande	/AE
20739505,Forest,obstructions Branches / Trees.,2025-05-20 11:35:00.000000000,Bagalagunte,Closed,please give an request letter to bbmp forest department office,Rajappa/DYRFO
20739504,veterinary,Animal birth control/neutering of stray dogs,2025-05-20 11:35:00.000000000,Vasanthapura,Closed,After puppies reach 3moths ABC will be done to the mother.,Uday Kulkarni/VI
20739503,Solid Waste (Garbage) Related,Garbage dump,2025-05-20 11:34:00.000000000,Shankaramata,Closed,Clear,Chayapathi/JHI
20739502,Road Maintenance(Engg),water stagnation,2025-05-20 11:33:00.000000000,Lakshmidevi Nagar,Non Relevant,Other ward,BBMP Whatsapp/Customer Support Representative
20739501,Electrical,Street Light Not Working,2025-05-20 11:32:00.000000000,Prakash Nagar,Closed,Close,Anand/JE
20739500,Forest,obstructions Branches / Trees.,2025-05-20 11:32:00.000000000,Rajarajeshwari Nagar,Closed,The Complaint has been resolved.,Jagadish V/DYRFO
20739499,Road Maintenance(Engg),Potholes,2025-05-20 11:31:00.000000000,Rajarajeshwari Nagar,Closed,We will rectify it,Siddaramaiah/AE
20739498,Electrical,Street Light Not Working,2025-05-20 11:30:00.000000000,Horamavu,Closed,Attended,Sachin Malagi/AE
20739497,Electrical,Street Light Not Working,2025-05-20 11:29:00.000000000,Lingarajapuram,Closed,Cleared,Vinay Kumar/AE
20739496,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-05-20 11:29:00.000000000,Bellandur,Closed,Cleared,Harish V/JHI
20739495,Road Maintenance(Engg),water stagnation,2025-05-20 11:29:00.000000000,Sunkenahalli,Closed,Notice issued,AE Ward 142/AE
20739494,Forest,Removal of dead/fallen trees,2025-05-20 11:29:00.000000000,Koramangala,Closed,Resolved,Harish.H.R/DYRFO
20739493,veterinary,Animal birth control/neutering of stray dogs,2025-05-20 11:29:00.000000000,Giri Nagar,Closed,Complaint resolved,Hanumantha raju/VI
20739492,Solid Waste (Garbage) Related,Garbage dump,2025-05-20 11:29:00.000000000,K.R.Market,Closed,Attended,Umesh/JHI
20739491,Road Maintenance(Engg),Potholes,2025-05-20 11:27:00.000000000,Basavanapura,Registered,1st Assignment Based on Ward Mapping,Vinay/AE
20739490,Solid Waste (Garbage) Related,Garbage dump,2025-05-20 11:27:00.000000000,Hongasandra,Registered,Forwarded Task,Vinodh Kumar/JHI
20739489,Road Maintenance(Engg),water stagnation,2025-05-20 11:26:00.000000000,Rajarajeshwari Nagar,Closed,Rectified,Siddaramaiah/AE
20739488,Road Maintenance(Engg),water stagnation,2025-05-20 11:26:00.000000000,Rajarajeshwari Nagar,Closed,Rectified,Siddaramaiah/AE
20739487,veterinary,Fatally injured - Needs immediate attention,2025-05-20 11:26:00.000000000,K.R.Puram,Closed,Complaint attended,Smt Jahanar Ameer/VI
20739486,Forest,Removal of dead/fallen trees,2025-05-20 11:25:00.000000000,HSR Layout,Closed,Resolved,Narendra Babu/RFO
20739485,Solid Waste (Garbage) Related,Dead animal(s),2025-05-20 11:25:00.000000000,Hoodi,Closed,Attended,Veerappan/JHI
20739484,Road Maintenance(Engg),water stagnation,2025-05-20 11:24:00.000000000,Bharathi Nagar,Closed,Clear,Praveen M N/AE
20739483,Solid Waste (Garbage) Related,Garbage dump,2025-05-20 11:23:00.000000000,Prakash Nagar,Closed,Clear,Ravanahaiah P/JHI
20739482,Solid Waste (Garbage) Related,Garbage dump,2025-05-20 11:23:00.000000000,Prakash Nagar,Closed,Clear,Ravanahaiah P/JHI
20739481,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-05-20 11:22:00.000000000,Someshwara,Closed,Resloved,JHI Ward 3/JHI
20739480,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-05-20 11:22:00.000000000,Sunkenahalli,Closed,Cleared,Suresh/JHI
20739479,Road Maintenance(Engg),Road side drains,2025-05-20 11:22:00.000000000,Domlur,Closed,Resolved,Prakash/AE
20739478,Solid Waste (Garbage) Related,Garbage dump,2025-05-20 11:22:00.000000000,Kodigehalli,Closed,Compainant attended,JHI Ward 8/JHI
20739477,veterinary,Animal Rescue - Not well - Requires attention,2025-05-20 11:21:00.000000000,Begur,Closed,Please call DR.Shivakumar.for cow Rescue .,Krishnaiah/VI
20739476,Electrical,Street Light Not Working,2025-05-20 11:21:00.000000000,Jnanabharathi Ward,Closed,Attended,sangamesh hadaginal/JE
20739475,Solid Waste (Garbage) Related,Dead animal(s),2025-05-20 11:20:00.000000000,Begur,Closed,Complent clear,Ramesh/JHI
20739474,Electrical,Street Light Not Working,2025-05-20 11:19:00.000000000,Konena Agrahara,Closed,Resolved,Durga Prasad/AE
20739473,Road Maintenance(Engg),Road side drains,2025-05-20 11:18:00.000000000,Rajarajeshwari Nagar,Closed,Resolved,Siddaramaiah/AE
20739472,Electrical,Street Light Not Working,2025-05-20 11:18:00.000000000,Gottigere,Closed,Atteded,Ramesh/JE
20739471,Road Maintenance(Engg),water stagnation,2025-05-20 11:17:00.000000000,Vasanthapura,Closed,Closed,venkat malavaiya /AE
20739470,Solid Waste (Garbage) Related,Garbage dump,2025-05-20 11:17:00.000000000,Attiguppe,Closed,Resolved,Sandeep Kumar K/JHI
20739469,Road Maintenance(Engg),Road side drains,2025-05-20 11:17:00.000000000,Thanisandra,Closed,resolved,Suresh Devataraju/AE
20739468,Road Maintenance(Engg),Road side drains,2025-05-20 11:17:00.000000000,Hombegowda Nagar,Closed,Complaint attended,AE Ward 145/AE
20739467,veterinary,Stray/Rabid dog bite,2025-05-20 11:15:00.000000000,Begur,Closed,Complaint attended and Resolve the problem,Krishnaiah/VI
20739466,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-05-20 11:15:00.000000000,Azad Nagar,Closed,Complaint clear,Srinivas R/JHI
20739465,Road Maintenance(Engg),Debris Removal / Construction Material,2025-05-20 11:14:00.000000000,Byatarayanapura,Registered,1st Assignment Based on Ward Mapping,AE Ward 007/AE
20739464,Others,Others,2025-05-20 11:13:00.000000000,Maruthi Mandira Ward,Registered,1st Assignment Based on Ward Mapping,BBMP Whatsapp/Customer Support Representative
20739463,Solid Waste (Garbage) Related,Garbage dump,2025-05-20 11:13:00.000000000,Kottigepalya,Closed,Resolved,Lakshminarayan G M/JHI
20739462,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-05-20 11:13:00.000000000,Devarajeevanahalli,Closed,It's clear sir,Madhu M/JHI
20739461,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-05-20 11:12:00.000000000,Devarajeevanahalli,Closed,It's clear sir,Madhu M/JHI
20739460,Solid Waste (Garbage) Related,Garbage dumping in vacant sites,2025-05-20 11:12:00.000000000,Ramamurthy Nagar,Closed,Complaint got cleared sir,Chandrakala K/JHI
20739459,Solid Waste (Garbage) Related,Garbage dump,2025-05-20 11:12:00.000000000,Jakkasandra,Closed,Complaint attend cleared,Aravind/JHI
20739458,Road Maintenance(Engg),water stagnation,2025-05-20 11:12:00.000000000,BTM Layout,Closed,Solved,AE Ward 176/AE
20739457,Forest,obstructions Branches / Trees.,2025-05-20 11:11:00.000000000,Benniganahalli,Closed,6361430192,Thimmappa/DYRFO
20739456,Road Maintenance(Engg),Road side drains,2025-05-20 11:11:00.000000000,Manorayanapalya,ReOpen,No one contacted or resolved,Eranna/AEE
20739455,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-05-20 11:10:00.000000000,Marenahalli,Closed,Cleared,Yogananda G N/JHI
20739454,Road Maintenance(Engg),Road side drains,2025-05-20 11:10:00.000000000,Shanthi Nagar,Closed,Desilting is under progress and cover slabs of drains are also closed simultaneously,Farzan/AE
20739453,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-05-20 11:08:00.000000000,Manorayanapalya,Closed,Cleared,Nagendra/JHI
20739452,Road Maintenance(Engg),Road side drains,2025-05-20 11:08:00.000000000,Bilekahalli,Closed,Solved,AE Ward 188/AE
20739451,Others,Others,2025-05-20 11:08:00.000000000,Subedarapalya,Registered,1st Assignment Based on Ward Mapping,BBMP Whatsapp/Customer Support Representative
20739450,Solid Waste (Garbage) Related,Garbage dump,2025-05-20 11:07:00.000000000,Mangammanapalya,Closed,Complete attend,Honnur Basha Saheb/JHI
20739449,Road Maintenance(Engg),Potholes,2025-05-20 11:07:00.000000000,Rajarajeshwari Nagar,Closed,Close,Siddaramaiah/AE
20739448,Solid Waste (Garbage) Related,Complaint against SW collector/ SWM official for violation of SWM Rules,2025-05-20 11:07:00.000000000,Puttenahalli,Closed,Compliant clear,Dileep Nayak/JHI
20739447,Road Maintenance(Engg),Debris Removal / Construction Material,2025-05-20 11:07:00.000000000,Vrushabhavati Nagar,Closed,Complaint attended,Prakash/AE
20739446,Solid Waste (Garbage) Related,Garbage dump,2025-05-20 11:05:00.000000000,Konanakunte,Closed,Nill,Mohan N/JHI
20739445,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-05-20 11:05:00.000000000,Jnanabharathi Ward,Closed,Clear,Vijaya Raghav/JHI
20739444,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-05-20 11:05:00.000000000,Rajarajeshwari Nagar,Closed,Cleared,Soumya/JHI
20739443,Electrical,Street Light Not Working,2025-05-20 11:05:00.000000000,Subramanya Nagar,Closed,Close,Anand/JE
